Elapsed time (s),Accuracy (%),Alpha
4206.0,56.905419133658185,$\gamma=0.01$
4226.0,57.00179227651283,$\gamma=0.01$
4246.0,57.1255510776722,$\gamma=0.01$
4266.0,57.76963764779129,$\gamma=0.01$
4286.0,58.41372421791039,$\gamma=0.01$
4306.0,58.955899468141645,$\gamma=0.01$
4326.0,59.26028161163733,$\gamma=0.01$
4346.0,59.56466375513302,$\gamma=0.01$
4366.0,59.482659384942075,$\gamma=0.01$
4386.0,59.0845205640086,$\gamma=0.01$
4406.0,58.68638174307513,$\gamma=0.01$
4426.0,58.25719420012015,$\gamma=0.01$
4446.0,57.820244475503145,$\gamma=0.01$
4466.0,57.465669764481056,$\gamma=0.01$
4486.0,58.67622109735214,$\gamma=0.01$
4506.0,59.88677243022323,$\gamma=0.01$
4526.0,60.43758206066253,$\gamma=0.01$
4546.0,59.44899421065577,$\gamma=0.01$
4566.0,58.46040636064901,$\gamma=0.01$
4586.0,58.33165442098773,$\gamma=0.01$
4606.0,58.906404657559804,$\gamma=0.01$
4626.0,59.48115489413189,$\gamma=0.01$
4646.0,58.55422845720278,$\gamma=0.01$
4666.0,58.67541437133619,$\gamma=0.01$
4686.0,59.15248323234519,$\gamma=0.01$
4706.0,59.64169684787307,$\gamma=0.01$
4726.0,60.36166091508135,$\gamma=0.01$
4746.0,61.08162498228962,$\gamma=0.01$
4766.0,61.39132730473762,$\gamma=0.01$
4786.0,60.7437521140627,$\gamma=0.01$
4806.0,60.09617692338778,$\gamma=0.01$
4826.0,59.88271693430989,$\gamma=0.01$
4846.0,60.02444214439026,$\gamma=0.01$
4866.0,60.16616735447062,$\gamma=0.01$
4886.0,60.11113437106634,$\gamma=0.01$
4906.0,60.006911831961084,$\gamma=0.01$
4926.0,59.96079660128104,$\gamma=0.01$
4946.0,61.01872078483481,$\gamma=0.01$
4966.0,62.076644968388585,$\gamma=0.01$
4986.0,62.44421480656608,$\gamma=0.01$
5006.0,61.20095765598413,$\gamma=0.01$
5026.0,59.95770050540219,$\gamma=0.01$
5046.0,60.12279941215599,$\gamma=0.01$
5066.0,61.4401897495492,$\gamma=0.01$
5086.0,62.75758008694241,$\gamma=0.01$
5106.0,62.29472740775378,$\gamma=0.01$
5126.0,61.38681390810047,$\gamma=0.01$
5146.0,60.591052237879225,$\gamma=0.01$
5166.0,61.926176396431224,$\gamma=0.01$
5186.0,62.50707535942772,$\gamma=0.01$
5206.0,62.47088092116104,$\gamma=0.01$
5226.0,62.434686482894364,$\gamma=0.01$
5246.0,62.35892112121664,$\gamma=0.01$
5266.0,62.306632289884725,$\gamma=0.01$
5286.0,62.88835976756846,$\gamma=0.01$
5306.0,63.470087245252195,$\gamma=0.01$
5326.0,63.68734111933192,$\gamma=0.01$
5346.0,63.054156488449784,$\gamma=0.01$
5366.0,62.612905940483664,$\gamma=0.01$
5386.0,62.32869238457634,$\gamma=0.01$
5406.0,62.39418140860744,$\gamma=0.01$
5426.0,62.745790752877596,$\gamma=0.01$
5446.0,63.09386755903545,$\gamma=0.01$
5466.0,63.374826107370595,$\gamma=0.01$
5486.0,63.5777766144052,$\gamma=0.01$
5506.0,63.59870833774015,$\gamma=0.01$
5526.0,63.6196400610751,$\gamma=0.01$
5546.0,63.43910395604458,$\gamma=0.01$
5566.0,63.083090233396376,$\gamma=0.01$
5586.0,62.524910944464466,$\gamma=0.01$
5606.0,61.966731655532556,$\gamma=0.01$
5626.0,61.437856776940656,$\gamma=0.01$
5646.0,61.06941479459294,$\gamma=0.01$
5666.0,62.45003637956047,$\gamma=0.01$
5686.0,63.830657964528,$\gamma=0.01$
5706.0,64.54604327012498,$\gamma=0.01$
5726.0,63.70921041429659,$\gamma=0.01$
5746.0,62.872377558468195,$\gamma=0.01$
5766.0,63.50362158052674,$\gamma=0.01$
5786.0,65.33601952747354,$\gamma=0.01$
5806.0,63.97264732827341,$\gamma=0.01$
5826.0,61.81033247348482,$\gamma=0.01$
5846.0,62.15180835669783,$\gamma=0.01$
5866.0,64.5418404956147,$\gamma=0.01$
5886.0,64.74079007973069,$\gamma=0.01$
5906.0,63.14703558268076,$\gamma=0.01$
5926.0,62.79689522081355,$\gamma=0.01$
5946.0,63.46425743120353,$\gamma=0.01$
5966.0,63.93341966937267,$\gamma=0.01$
5986.0,64.24041827828523,$\gamma=0.01$
6006.0,64.55994866580743,$\gamma=0.01$
6026.0,64.8897323277252,$\gamma=0.01$
6046.0,65.04011368533659,$\gamma=0.01$
6066.0,65.04371132528478,$\gamma=0.01$
6086.0,64.69938721699172,$\gamma=0.01$
6106.0,64.07039983271581,$\gamma=0.01$
6126.0,64.07327791728373,$\gamma=0.01$
6146.0,64.59313688979776,$\gamma=0.01$
6166.0,64.66284118330769,$\gamma=0.01$
6186.0,64.3642370676076,$\gamma=0.01$
6206.0,64.29944955807153,$\gamma=0.01$
6226.0,64.42596656291634,$\gamma=0.01$
6246.0,64.72463063181988,$\gamma=0.01$
6266.0,65.16414231215757,$\gamma=0.01$
6286.0,65.16075455373887,$\gamma=0.01$
6306.0,64.79499449233914,$\gamma=0.01$
6326.0,64.46979781959693,$\gamma=0.01$
6346.0,64.17778937713518,$\gamma=0.01$
6366.0,63.92568475603571,$\gamma=0.01$
6386.0,63.70622871919588,$\gamma=0.01$
6406.0,63.667713977018,$\gamma=0.01$
6426.0,63.778553265818935,$\gamma=0.01$
6446.0,63.91430421319746,$\gamma=0.01$
6466.0,64.05005516057598,$\gamma=0.01$
6486.0,64.26464238793514,$\gamma=0.01$
6506.0,64.5437320324011,$\gamma=0.01$
6526.0,64.82282167686705,$\gamma=0.01$
6546.0,64.94562112508989,$\gamma=0.01$
6566.0,65.02934801842967,$\gamma=0.01$
6586.0,65.06528083294467,$\gamma=0.01$
6606.0,64.19312569398855,$\gamma=0.01$
6626.0,63.32097055503243,$\gamma=0.01$
6646.0,62.94568215925219,$\gamma=0.01$
6666.0,63.72974962917374,$\gamma=0.01$
6686.0,64.51381709909529,$\gamma=0.01$
6706.0,64.87863961189441,$\gamma=0.01$
6726.0,64.90044349036832,$\gamma=0.01$
6746.0,64.9222473688422,$\gamma=0.01$
6766.0,64.94649328163243,$\gamma=0.01$
6786.0,64.97134970309266,$\gamma=0.01$
6806.0,65.01927461697838,$\gamma=0.01$
6826.0,65.50550110694641,$\gamma=0.01$
6846.0,65.99172759691446,$\gamma=0.01$
6866.0,66.17758388089729,$\gamma=0.01$
6886.0,65.6625762713437,$\gamma=0.01$
6906.0,65.14756866179012,$\gamma=0.01$
6926.0,65.13838920702554,$\gamma=0.01$
6946.0,65.54306919150117,$\gamma=0.01$
6966.0,65.94774917597681,$\gamma=0.01$
6986.0,64.132968828982,$\gamma=0.01$
0.0,0.0,$\gamma=0.1$
66.0,5.091420017806236,$\gamma=0.1$
86.0,5.538326846926332,$\gamma=0.1$
106.0,5.985233676046429,$\gamma=0.1$
126.0,6.4497689325067835,$\gamma=0.1$
146.0,7.249244476549893,$\gamma=0.1$
166.0,8.048720020593002,$\gamma=0.1$
186.0,8.827529131677124,$\gamma=0.1$
206.0,9.213675819449946,$\gamma=0.1$
226.0,9.599822507222767,$\gamma=0.1$
246.0,9.985969194995585,$\gamma=0.1$
266.0,10.476605227962338,$\gamma=0.1$
286.0,11.05273255159593,$\gamma=0.1$
306.0,11.628859875229521,$\gamma=0.1$
326.0,12.204987198863112,$\gamma=0.1$
346.0,12.781114522496702,$\gamma=0.1$
366.0,13.326589509157024,$\gamma=0.1$
386.0,13.864401410432142,$\gamma=0.1$
406.0,14.402213311707257,$\gamma=0.1$
426.0,14.940025212982372,$\gamma=0.1$
446.0,15.501736729191041,$\gamma=0.1$
466.0,16.083002477683557,$\gamma=0.1$
486.0,16.664268226176073,$\gamma=0.1$
506.0,17.245533974668593,$\gamma=0.1$
526.0,17.626432356558404,$\gamma=0.1$
546.0,17.53980682996267,$\gamma=0.1$
566.0,17.453181303366943,$\gamma=0.1$
586.0,17.366555776771214,$\gamma=0.1$
606.0,17.33456450168481,$\gamma=0.1$
626.0,18.34062452630866,$\gamma=0.1$
646.0,19.34668455093251,$\gamma=0.1$
666.0,20.352744575556354,$\gamma=0.1$
686.0,20.905214191560038,$\gamma=0.1$
706.0,20.399306067289555,$\gamma=0.1$
726.0,19.893397943019075,$\gamma=0.1$
746.0,19.387489818748595,$\gamma=0.1$
766.0,19.360683730586377,$\gamma=0.1$
786.0,19.725870255182766,$\gamma=0.1$
806.0,20.091056779779155,$\gamma=0.1$
826.0,20.45624330437554,$\gamma=0.1$
846.0,20.82142982897193,$\gamma=0.1$
866.0,21.186616353568315,$\gamma=0.1$
886.0,21.671392965700367,$\gamma=0.1$
906.0,22.186067104171414,$\gamma=0.1$
926.0,22.700741242642458,$\gamma=0.1$
946.0,23.215415381113502,$\gamma=0.1$
966.0,23.754289172973976,$\gamma=0.1$
986.0,24.312962683151294,$\gamma=0.1$
1006.0,24.87163619332862,$\gamma=0.1$
1026.0,25.430309703505944,$\gamma=0.1$
1046.0,25.7672751223414,$\gamma=0.1$
1066.0,26.048813510082113,$\gamma=0.1$
1086.0,26.330351897822833,$\gamma=0.1$
1106.0,26.99501124928492,$\gamma=0.1$
1126.0,27.97313323762421,$\gamma=0.1$
1146.0,28.951255225963497,$\gamma=0.1$
1166.0,29.272420145783368,$\gamma=0.1$
1186.0,29.42934577399983,$\gamma=0.1$
1206.0,29.58627140221629,$\gamma=0.1$
1226.0,29.821994408716485,$\gamma=0.1$
1246.0,30.241577985419582,$\gamma=0.1$
1266.0,30.661161562122675,$\gamma=0.1$
1286.0,31.080745138825773,$\gamma=0.1$
1306.0,31.48113123420308,$\gamma=0.1$
1326.0,31.516765001309004,$\gamma=0.1$
1346.0,31.552398768414925,$\gamma=0.1$
1366.0,31.58803253552085,$\gamma=0.1$
1386.0,31.623666302626773,$\gamma=0.1$
1406.0,31.659300069732694,$\gamma=0.1$
1426.0,31.69493383683862,$\gamma=0.1$
1446.0,31.70092420701442,$\gamma=0.1$
1466.0,31.14368975281637,$\gamma=0.1$
1486.0,30.586455298618326,$\gamma=0.1$
1506.0,30.069572815811558,$\gamma=0.1$
1526.0,30.319378174265644,$\gamma=0.1$
1546.0,30.56918353271973,$\gamma=0.1$
1566.0,30.81898889117381,$\gamma=0.1$
1586.0,31.880239473923027,$\gamma=0.1$
1606.0,33.14435139297471,$\gamma=0.1$
1626.0,34.408463312026406,$\gamma=0.1$
1646.0,35.6725752310781,$\gamma=0.1$
1666.0,36.26066947058078,$\gamma=0.1$
1686.0,36.295658282625965,$\gamma=0.1$
1706.0,36.33064709467114,$\gamma=0.1$
1726.0,36.36563590671632,$\gamma=0.1$
1746.0,36.4402551886099,$\gamma=0.1$
1766.0,36.607345577314916,$\gamma=0.1$
1786.0,36.77443596601992,$\gamma=0.1$
1806.0,37.09408472583974,$\gamma=0.1$
1826.0,37.76970305867495,$\gamma=0.1$
1846.0,38.44532139151015,$\gamma=0.1$
1866.0,39.072855486353056,$\gamma=0.1$
1886.0,38.78678860077545,$\gamma=0.1$
1906.0,38.50072171519784,$\gamma=0.1$
1926.0,38.425541925460045,$\gamma=0.1$
1946.0,38.842432081881064,$\gamma=0.1$
1966.0,39.25932223830209,$\gamma=0.1$
1986.0,39.44668297597816,$\gamma=0.1$
2006.0,39.44624689840868,$\gamma=0.1$
2026.0,39.4458108208392,$\gamma=0.1$
2046.0,39.44188612281786,$\gamma=0.1$
2066.0,39.43708926955361,$\gamma=0.1$
2086.0,39.433557040637815,$\gamma=0.1$
2106.0,39.45405268640329,$\gamma=0.1$
2126.0,39.47454833216876,$\gamma=0.1$
2146.0,39.543317761038985,$\gamma=0.1$
2166.0,39.72472602994186,$\gamma=0.1$
2186.0,39.906134298844734,$\gamma=0.1$
2206.0,40.4792056197962,$\gamma=0.1$
2226.0,41.372728559656736,$\gamma=0.1$
2246.0,42.266251499517274,$\gamma=0.1$
2266.0,43.67103176659724,$\gamma=0.1$
2286.0,45.20362638452787,$\gamma=0.1$
2306.0,46.736221002458514,$\gamma=0.1$
2326.0,46.7168280562287,$\gamma=0.1$
2346.0,46.30943816114274,$\gamma=0.1$
2366.0,45.902048266056774,$\gamma=0.1$
2386.0,45.798528458577515,$\gamma=0.1$
2406.0,46.40403893601201,$\gamma=0.1$
2426.0,47.00954941344651,$\gamma=0.1$
2446.0,47.584524552017854,$\gamma=0.1$
2466.0,47.57932796098157,$\gamma=0.1$
2486.0,47.57413136994529,$\gamma=0.1$
2506.0,47.56160686224613,$\gamma=0.1$
2526.0,47.40985186806777,$\gamma=0.1$
2546.0,47.25809687388941,$\gamma=0.1$
2566.0,47.71813685718918,$\gamma=0.1$
2586.0,49.60569861667496,$\gamma=0.1$
2606.0,51.49326037616074,$\gamma=0.1$
2626.0,52.45949932395191,$\gamma=0.1$
2646.0,51.275984800388464,$\gamma=0.1$
2666.0,50.092470276825004,$\gamma=0.1$
2686.0,50.5161413697818,$\gamma=0.1$
2706.0,52.25478263929081,$\gamma=0.1$
2726.0,53.993423908799834,$\gamma=0.1$
2746.0,53.27642524224778,$\gamma=0.1$
2766.0,51.94551650020075,$\gamma=0.1$
2786.0,50.697331633637866,$\gamma=0.1$
2806.0,51.020901190190585,$\gamma=0.1$
2826.0,51.34447074674331,$\gamma=0.1$
2846.0,51.46945059393821,$\gamma=0.1$
2866.0,51.13105440002323,$\gamma=0.1$
2886.0,50.792658206108264,$\gamma=0.1$
2906.0,51.1723509147245,$\gamma=0.1$
2926.0,52.139570963826834,$\gamma=0.1$
2946.0,53.106791012929165,$\gamma=0.1$
2966.0,52.772755633489396,$\gamma=0.1$
2986.0,52.11340634843857,$\gamma=0.1$
3006.0,51.509549724632734,$\gamma=0.1$
3026.0,51.96005419370102,$\gamma=0.1$
3046.0,52.41055866276931,$\gamma=0.1$
3066.0,52.8697828620794,$\gamma=0.1$
3086.0,53.49468201914146,$\gamma=0.1$
3106.0,54.119581176203525,$\gamma=0.1$
3126.0,54.620688823068065,$\gamma=0.1$
3146.0,54.8329495800115,$\gamma=0.1$
3166.0,55.045210336954945,$\gamma=0.1$
3186.0,55.25632639036948,$\gamma=0.1$
3206.0,55.46477146857999,$\gamma=0.1$
3226.0,55.673216546790506,$\gamma=0.1$
3246.0,55.326905569037535,$\gamma=0.1$
3266.0,54.526703229045296,$\gamma=0.1$
3286.0,53.726500889053064,$\gamma=0.1$
3306.0,54.63014077774704,$\gamma=0.1$
3326.0,55.95974128708564,$\gamma=0.1$
3346.0,57.22569630550747,$\gamma=0.1$
3366.0,57.28238638953961,$\gamma=0.1$
3386.0,57.33907647357176,$\gamma=0.1$
3406.0,57.50277998464915,$\gamma=0.1$
3426.0,57.916181520514364,$\gamma=0.1$
3446.0,58.32958305637956,$\gamma=0.1$
3466.0,58.45493356621271,$\gamma=0.1$
3486.0,58.34460594113475,$\gamma=0.1$
3506.0,58.23427831605681,$\gamma=0.1$
3526.0,57.474369562843364,$\gamma=0.1$
3546.0,56.55206550339727,$\gamma=0.1$
3566.0,55.71845957928843,$\gamma=0.1$
3586.0,56.57011907247907,$\gamma=0.1$
3606.0,57.42177856566973,$\gamma=0.1$
3626.0,58.00080238408983,$\gamma=0.1$
3646.0,57.94367622248821,$\gamma=0.1$
3666.0,57.88655006088658,$\gamma=0.1$
3686.0,57.46294432578205,$\gamma=0.1$
3706.0,56.73949163801796,$\gamma=0.1$
3726.0,56.01603895025386,$\gamma=0.1$
3746.0,56.48115925043692,$\gamma=0.1$
3766.0,57.24342284188457,$\gamma=0.1$
3786.0,57.94996483147242,$\gamma=0.1$
3806.0,57.59779585432143,$\gamma=0.1$
3826.0,57.245626877170444,$\gamma=0.1$
3846.0,56.855542790422554,$\gamma=0.1$
3866.0,55.74507125974668,$\gamma=0.1$
3886.0,54.6345997290708,$\gamma=0.1$
3906.0,53.66329138639641,$\gamma=0.1$
3926.0,55.33608494291423,$\gamma=0.1$
3946.0,57.00887849943207,$\gamma=0.1$
3966.0,58.14006375770131,$\gamma=0.1$
3986.0,58.007496176579984,$\gamma=0.1$
4006.0,57.874928595458655,$\gamma=0.1$
4026.0,58.4314289558778,$\gamma=0.1$
4046.0,59.55171223186693,$\gamma=0.1$
4066.0,60.67199550785606,$\gamma=0.1$
4086.0,60.55974917820465,$\gamma=0.1$
4106.0,60.1393704012278,$\gamma=0.1$
4126.0,59.766698487603435,$\gamma=0.1$
4146.0,60.300457432644585,$\gamma=0.1$
4166.0,60.83421637768572,$\gamma=0.1$
4186.0,61.04706586485156,$\gamma=0.1$
4206.0,60.51112653196302,$\gamma=0.1$
4226.0,59.97518719907448,$\gamma=0.1$
4246.0,59.361538846673554,$\gamma=0.1$
4266.0,58.68431038127413,$\gamma=0.1$
4286.0,58.0070819158747,$\gamma=0.1$
4306.0,58.53656726477209,$\gamma=0.1$
4326.0,59.367731112197276,$\gamma=0.1$
4346.0,60.19346579647128,$\gamma=0.1$
4366.0,60.91604632909642,$\gamma=0.1$
4386.0,61.638626861721555,$\gamma=0.1$
4406.0,61.91771654143301,$\gamma=0.1$
4426.0,61.16199411352753,$\gamma=0.1$
4446.0,60.40627168562206,$\gamma=0.1$
4466.0,60.35928429678796,$\gamma=0.1$
4486.0,60.89217108669015,$\gamma=0.1$
4506.0,61.425057876592334,$\gamma=0.1$
4526.0,60.51365579942636,$\gamma=0.1$
4546.0,59.241181451689386,$\gamma=0.1$
4566.0,58.091441077357864,$\gamma=0.1$
4586.0,59.27364736821288,$\gamma=0.1$
4606.0,60.45585365906789,$\gamma=0.1$
4626.0,61.233161958840945,$\gamma=0.1$
4646.0,61.06570817216137,$\gamma=0.1$
4666.0,60.898254385481785,$\gamma=0.1$
4686.0,60.58857390568231,$\gamma=0.1$
4706.0,60.16252612030224,$\gamma=0.1$
4726.0,59.73647833492217,$\gamma=0.1$
4746.0,59.75383420897295,$\gamma=0.1$
4766.0,59.8820410143995,$\gamma=0.1$
4786.0,60.02010316819686,$\gamma=0.1$
4806.0,60.345417035027495,$\gamma=0.1$
4826.0,60.670730901858114,$\gamma=0.1$
4846.0,60.93338042693487,$\gamma=0.1$
4866.0,61.04981313798551,$\gamma=0.1$
4886.0,61.16624584903615,$\gamma=0.1$
4906.0,61.67674003866354,$\gamma=0.1$
4926.0,62.509648196366626,$\gamma=0.1$
4946.0,63.342556354069714,$\gamma=0.1$
4966.0,62.76501526308764,$\gamma=0.1$
4986.0,61.834861807390936,$\gamma=0.1$
5006.0,60.957975201406356,$\gamma=0.1$
5026.0,61.09315924794456,$\gamma=0.1$
5046.0,61.228343294482755,$\gamma=0.1$
5066.0,60.713335736601756,$\gamma=0.1$
5086.0,58.68121426283401,$\gamma=0.1$
5106.0,56.64909278906626,$\gamma=0.1$
5126.0,56.74341627516545,$\gamma=0.1$
5146.0,58.577558532390164,$\gamma=0.1$
5166.0,60.411700789614876,$\gamma=0.1$
5186.0,60.998661235301256,$\gamma=0.1$
5206.0,61.27382618164191,$\gamma=0.1$
5226.0,61.50019407122623,$\gamma=0.1$
5246.0,60.799417417074984,$\gamma=0.1$
5266.0,60.09864076292375,$\gamma=0.1$
5286.0,60.00122098595185,$\gamma=0.1$
5306.0,61.311634082233425,$\gamma=0.1$
5326.0,62.62204717851498,$\gamma=0.1$
5346.0,63.008826218802014,$\gamma=0.1$
5366.0,62.63990459502358,$\gamma=0.1$
5386.0,62.27098297124514,$\gamma=0.1$
5406.0,61.89927045110522,$\gamma=0.1$
5426.0,61.52686020677095,$\gamma=0.1$
5446.0,61.19853374971037,$\gamma=0.1$
5466.0,61.70779967126584,$\gamma=0.1$
5486.0,62.32057368702161,$\gamma=0.1$
5506.0,63.01803615164481,$\gamma=0.1$
5526.0,63.60606874019549,$\gamma=0.1$
5546.0,62.11493263976309,$\gamma=0.1$
5566.0,61.11510848533681,$\gamma=0.1$
5586.0,61.26167900174472,$\gamma=0.1$
5606.0,61.41678058436925,$\gamma=0.1$
5626.0,61.73397250646835,$\gamma=0.1$
5646.0,62.076407856833605,$\gamma=0.1$
5666.0,62.898468584995925,$\gamma=0.1$
5686.0,63.638066781259525,$\gamma=0.1$
5706.0,62.810876085022926,$\gamma=0.1$
5726.0,61.98368538878633,$\gamma=0.1$
5746.0,58.41385204315655,$\gamma=0.1$
5766.0,54.489446866401934,$\gamma=0.1$
5786.0,56.85573458166072,$\gamma=0.1$
5806.0,59.22202229691952,$\gamma=0.1$
5826.0,60.98791189938393,$\gamma=0.1$
5846.0,62.262566634968294,$\gamma=0.1$
5866.0,63.537221370552665,$\gamma=0.1$
5886.0,63.675283562922516,$\gamma=0.1$
5906.0,63.529197577147364,$\gamma=0.1$
5926.0,63.384703273741835,$\gamma=0.1$
5946.0,63.27045095053858,$\gamma=0.1$
5966.0,63.156198627335336,$\gamma=0.1$
5986.0,62.94461379835988,$\gamma=0.1$
6006.0,62.505919763464945,$\gamma=0.1$
6026.0,62.06722572857002,$\gamma=0.1$
6046.0,62.27874512545936,$\gamma=0.1$
6066.0,63.02225738141944,$\gamma=0.1$
6086.0,63.76576963737954,$\gamma=0.1$
6106.0,63.48292975640375,$\gamma=0.1$
6126.0,62.94350180295939,$\gamma=0.1$
6146.0,62.46139621868947,$\gamma=0.1$
6166.0,63.06841619540292,$\gamma=0.1$
6186.0,63.675436172116385,$\gamma=0.1$
6206.0,63.947156132305416,$\gamma=0.1$
6226.0,63.43650929844661,$\gamma=0.1$
6246.0,62.92586246458781,$\gamma=0.1$
6266.0,63.10764136940888,$\gamma=0.1$
6286.0,63.855950478633225,$\gamma=0.1$
6306.0,64.60425958785758,$\gamma=0.1$
6326.0,64.22190680863557,$\gamma=0.1$
6346.0,63.556888515181534,$\gamma=0.1$
6366.0,62.96661388149546,$\gamma=0.1$
6386.0,63.796469496212204,$\gamma=0.1$
6406.0,63.95755657030826,$\gamma=0.1$
6426.0,63.951451484335564,$\gamma=0.1$
6446.0,63.96571847910282,$\gamma=0.1$
6466.0,64.36705520221247,$\gamma=0.1$
6486.0,63.897059557151636,$\gamma=0.1$
6506.0,62.71415554218546,$\gamma=0.1$
6526.0,61.674381565619555,$\gamma=0.1$
6546.0,63.35407968365413,$\gamma=0.1$
6566.0,63.95692426432018,$\gamma=0.1$
6586.0,63.678706774993174,$\gamma=0.1$
6606.0,63.48975068759542,$\gamma=0.1$
6626.0,64.99676208811668,$\gamma=0.1$
6646.0,64.87393873093677,$\gamma=0.1$
6666.0,63.41761407990785,$\gamma=0.1$
6686.0,62.15446661247195,$\gamma=0.1$
6706.0,64.56168747558576,$\gamma=0.1$
6726.0,65.00937787568236,$\gamma=0.1$
6746.0,63.853815924322454,$\gamma=0.1$
6766.0,62.851449403662784,$\gamma=0.1$
6786.0,64.75979752729368,$\gamma=0.1$
6806.0,64.94764237570386,$\gamma=0.1$
6826.0,63.72780259060289,$\gamma=0.1$
6846.0,62.6546585031284,$\gamma=0.1$
6866.0,64.36873406955682,$\gamma=0.1$
6886.0,64.74643835351468,$\gamma=0.1$
6906.0,64.03074784648729,$\gamma=0.1$
6926.0,63.41060261616893,$\gamma=0.1$
6946.0,64.60581855451338,$\gamma=0.1$
6966.0,64.5350170552133,$\gamma=0.1$
6986.0,63.42838300714884,$\gamma=0.1$
0.0,0.0,$\gamma=0.5$
66.0,5.213639847053265,$\gamma=0.5$
86.0,5.322768258815149,$\gamma=0.5$
106.0,5.431896670577033,$\gamma=0.5$
126.0,5.526781712309388,$\gamma=0.5$
146.0,5.35104245180973,$\gamma=0.5$
166.0,5.175303191310071,$\gamma=0.5$
186.0,5.35422576169493,$\gamma=0.5$
206.0,6.3606927920502905,$\gamma=0.5$
226.0,7.36715982240565,$\gamma=0.5$
246.0,8.261380496108856,$\gamma=0.5$
266.0,9.063763223948484,$\gamma=0.5$
286.0,9.866145951788114,$\gamma=0.5$
306.0,10.515901539407709,$\gamma=0.5$
326.0,11.127500330600686,$\gamma=0.5$
346.0,11.739099121793663,$\gamma=0.5$
366.0,12.613914318234675,$\gamma=0.5$
386.0,13.554533635598851,$\gamma=0.5$
406.0,14.464063559092219,$\gamma=0.5$
426.0,14.782894406056613,$\gamma=0.5$
446.0,15.101725253021003,$\gamma=0.5$
466.0,15.420556099985397,$\gamma=0.5$
486.0,15.800484088276805,$\gamma=0.5$
506.0,16.322972105368365,$\gamma=0.5$
526.0,16.845460122459922,$\gamma=0.5$
546.0,17.350445467966367,$\gamma=0.5$
566.0,17.5228797195184,$\gamma=0.5$
586.0,17.695313971070433,$\gamma=0.5$
606.0,17.867748222622467,$\gamma=0.5$
626.0,18.0401824741745,$\gamma=0.5$
646.0,18.258590769967658,$\gamma=0.5$
666.0,18.584271860014688,$\gamma=0.5$
686.0,18.909952950061726,$\gamma=0.5$
706.0,19.23563404010876,$\gamma=0.5$
726.0,19.561315130155794,$\gamma=0.5$
746.0,19.88699622020283,$\gamma=0.5$
766.0,20.212677310249862,$\gamma=0.5$
786.0,20.5383584002969,$\gamma=0.5$
806.0,20.864039490343934,$\gamma=0.5$
826.0,21.189720580390965,$\gamma=0.5$
846.0,21.777344799878904,$\gamma=0.5$
866.0,22.43045482124335,$\gamma=0.5$
886.0,23.083564842607796,$\gamma=0.5$
906.0,23.721158889951127,$\gamma=0.5$
926.0,24.346058047013184,$\gamma=0.5$
946.0,24.97095720407524,$\gamma=0.5$
966.0,25.901459503612152,$\gamma=0.5$
986.0,26.908362611536983,$\gamma=0.5$
1006.0,27.869562562529154,$\gamma=0.5$
1026.0,27.96240166008116,$\gamma=0.5$
1046.0,28.05524075763317,$\gamma=0.5$
1066.0,28.148079855185177,$\gamma=0.5$
1086.0,28.240918952737182,$\gamma=0.5$
1106.0,28.333758050289187,$\gamma=0.5$
1126.0,28.426597147841193,$\gamma=0.5$
1146.0,28.519436245393198,$\gamma=0.5$
1166.0,28.612275342945203,$\gamma=0.5$
1186.0,28.70511444049721,$\gamma=0.5$
1206.0,28.797953538049214,$\gamma=0.5$
1226.0,28.89079263560122,$\gamma=0.5$
1246.0,29.02493051083452,$\gamma=0.5$
1266.0,29.943745949724793,$\gamma=0.5$
1286.0,30.862561388615067,$\gamma=0.5$
1306.0,31.706415105226903,$\gamma=0.5$
1326.0,32.375358096806245,$\gamma=0.5$
1346.0,33.044301088385595,$\gamma=0.5$
1366.0,33.340528613645596,$\gamma=0.5$
1386.0,33.33180706225603,$\gamma=0.5$
1406.0,33.32308551086648,$\gamma=0.5$
1426.0,34.20752552468617,$\gamma=0.5$
1446.0,35.3152559963539,$\gamma=0.5$
1466.0,36.42298646802162,$\gamma=0.5$
1486.0,37.147592926251335,$\gamma=0.5$
1506.0,36.97824315013925,$\gamma=0.5$
1526.0,36.808893374027164,$\gamma=0.5$
1546.0,36.63954359791507,$\gamma=0.5$
1566.0,36.47019382180299,$\gamma=0.5$
1586.0,36.3008440456909,$\gamma=0.5$
1606.0,36.6291312548051,$\gamma=0.5$
1626.0,37.36457607572985,$\gamma=0.5$
1646.0,38.1000208966546,$\gamma=0.5$
1666.0,38.83546571757934,$\gamma=0.5$
1686.0,39.57091053850409,$\gamma=0.5$
1706.0,40.25543244981695,$\gamma=0.5$
1726.0,39.972418107225685,$\gamma=0.5$
1746.0,39.68940376463442,$\gamma=0.5$
1766.0,39.47317631533714,$\gamma=0.5$
1786.0,40.5259011124856,$\gamma=0.5$
1806.0,41.578625909634056,$\gamma=0.5$
1826.0,42.631350706782506,$\gamma=0.5$
1846.0,43.61734126359488,$\gamma=0.5$
1866.0,44.58664825535115,$\gamma=0.5$
1886.0,45.55595524710741,$\gamma=0.5$
1906.0,46.2669517316407,$\gamma=0.5$
1926.0,46.375223562462544,$\gamma=0.5$
1946.0,46.48349539328438,$\gamma=0.5$
1966.0,46.59176722410622,$\gamma=0.5$
1986.0,47.02967556682474,$\gamma=0.5$
